128,ss_128,256,ss_256,512,ss_512
25,21.762253165245056,16,10.57198229432106,8,5.026028096675873
32,21.763088643550873,15,10.31521001458168,7,4.806748032569885
10,20.68887048959732,4,10.167335152626038,1,4.824762791395187
3,24.08548855781555,2,11.91474363207817,1,5.701134622097015
28,21.483605802059174,11,10.416300922632217,6,4.859166592359543
12,22.92828381061554,5,11.119440406560898,3,5.224112838506699
20,20.547231644392014,8,9.997575640678406,3,4.748696982860565
3,23.122497648000717,2,11.236833900213242,2,5.253049254417419
18,22.58576139807701,9,11.042117953300476,7,5.27313032746315
3,23.507477313280106,2,11.446375370025635,1,5.542530298233032
12,21.12764260172844,6,10.061118125915527,2,4.703405112028122
5,23.259406685829163,1,11.540927022695541,1,5.547097206115723
1,25.715921968221664,1,12.75528970360756,1,5.967544734477997
4,23.270447313785553,2,11.191318213939667,1,5.315019339323044
7,21.135371565818787,4,9.99220284819603,3,4.718314498662949
2,26.616993844509125,1,12.904288694262505,1,6.143382042646408
3,24.476459681987762,1,12.002576738595963,1,5.670657783746719
8,21.757156670093536,3,10.680931091308594,2,4.970226764678955
3,22.958848536014557,2,11.250168532133102,2,5.260595262050629
7,24.031848669052124,2,11.663169771432877,2,5.552251547574997
6,22.060025691986084,5,10.743909150362015,3,5.004960209131241
5,22.055267214775085,2,10.875991821289062,2,5.105827242136002
22,22.40819638967514,9,10.886904537677765,6,5.1236187517642975
8,22.399269849061966,2,10.747384697198868,1,5.057531774044037
16,22.782965928316116,8,10.939201921224594,6,5.170836955308914
14,21.826071619987488,7,10.624198138713837,4,5.015248358249664
19,21.352419048547745,12,10.264173418283463,7,4.925640106201172
1,24.59020295739174,1,11.99089115858078,1,5.745257616043091
14,21.263450115919113,8,10.251441240310669,5,4.709741145372391
1,24.21146869659424,1,11.763251036405563,1,5.625808537006378
23,20.579102605581284,10,9.845024913549423,6,4.503397345542908
15,20.854045569896698,9,10.213249385356903,5,4.800038367509842
2,22.398851662874222,1,11.008683025836945,2,5.1247687339782715
6,23.14339902997017,4,11.234342187643051,2,5.284631371498108
1,24.7594997882843,1,12.202560663223267,1,5.71559152007103
33,22.138249188661575,17,10.609455704689026,9,4.950302392244339
16,21.215525209903717,8,10.355985969305038,4,4.956367760896683
10,21.754153579473495,3,10.734828919172287,3,5.065865755081177
1,25.793649584054947,1,12.392729431390762,1,5.7974532544612885
1,24.9522844851017,1,12.143461674451828,1,5.846806913614273
30,20.618677079677582,15,9.926128089427948,7,4.618667393922806
1,25.93267410993576,1,12.68542593717575,1,5.955594301223755
30,21.496528446674347,15,10.398462384939194,9,4.95547878742218
27,22.504518896341324,14,10.894236117601395,7,5.131817549467087
32,18.6506187915802,16,8.941350519657135,9,4.283089995384216
5,23.139805108308792,3,11.222675412893295,3,5.406333953142166
