Article Count,512,256,128
13,0,15,9,12.169180035591125
16,0,14,11,10.5915198835271
14,2,10,11,11.762055939197833
19,0,16,7,11.981006583455143
14,1,13,9,10.966783770163257
4,2,15,1,10.852023124694824
16,1,16,3,8.87575613139317
16,0,16,7,11.167248352284751
8,1,16,3,11.633560017517256
19,0,14,11,11.812644717476426
13,2,13,5,8.911406886614584
12,0,16,7,11.256803065538406
10,0,17,5,10.20146244764328
13,0,16,7,11.675520800414011
11,1,16,3,10.2968240469013
15,1,14,7,11.44790843129158
15,0,16,7,11.573476403951645
15,2,13,5,9.751844284278766
11,0,17,5,11.243421107530594
18,0,16,7,9.795262859134263
13,2,11,9,11.770011395215988
15,0,14,11,11.360398193940902
13,1,15,5,10.222732961177826
13,0,15,9,12.159285686009097
9,0,18,3,11.243583448049083
14,1,13,9,10.966783770163257
14,2,13,5,10.367839723825455
18,0,17,5,10.503709264006028
12,1,15,5,10.115255653858185
14,1,13,9,12.317450076341629
17,0,16,7,10.933817118822239
14,0,17,5,10.927049010820495
13,1,15,5,10.6170853972435
14,1,13,9,10.966783770163257
13,0,13,13,12.893400113698094
12,0,17,5,10.921557449166635
9,0,18,3,11.093351813462082
8,2,13,5,10.01752843302762
15,1,14,7,11.565393479718605
14,1,13,9,10.966783770163257
15,0,14,11,13.278949528932571
17,0,13,13,13.814917390292134
11,1,16,3,9.637375015023682
14,0,17,5,11.511838212388144
12,1,13,9,11.199668250775067
18,1,12,11,11.468445748090744
17,0,15,9,11.207119379773061
11,1,14,7,10.614193439483643
13,0,15,9,11.874415697351342
8,1,17,1,10.034262924350442
14,1,16,3,8.805657313107424
11,2,14,3,9.606875060005745
15,1,13,9,10.569664901946753
17,0,15,9,11.85113098972169
12,0,15,9,12.207737118005753
11,1,14,7,10.69751748474374
10,0,17,5,11.877405693942729
14,2,9,13,12.265741854906082
8,1,17,1,9.519431412220001
14,0,16,7,10.883763611316681
14,1,13,9,10.966783770163257
10,0,18,3,9.787576586008072
14,0,16,7,11.450494142345562
16,0,15,9,12.483406980388429
12,0,16,7,12.395176129822705
18,0,17,5,10.933574221296242
13,0,18,3,10.45642015480727
14,0,17,5,12.363670454560308
13,0,17,5,10.484466247533184
15,0,16,7,10.955762166578232
12,1,13,9,11.940423746602782
13,1,12,11,12.888469368219376
8,0,16,7,11.511223077774048
16,2,12,7,9.850712031126022
11,2,13,5,9.800633281469345
8,0,17,5,12.034766584184004
13,1,15,5,10.893413309700287
12,1,14,7,10.49068346619606
13,0,16,7,11.607137929724342
14,1,13,9,10.966783770163257
14,1,13,9,10.966783770163257
18,0,13,13,13.401573964750197
11,1,13,9,11.2178875207901
11,2,11,9,10.585831850767136
12,0,18,3,10.600156671248595
14,1,13,9,10.966783770163257
13,0,17,5,11.990872733865892
12,0,17,5,11.994369954929589
13,1,16,3,8.903940916061401
12,0,16,7,11.690879493951797
13,1,12,11,12.422542195698306
13,0,16,7,12.324450939893723
16,1,15,5,9.64232662320137
14,0,17,5,11.410649975415895
13,3,8,11,12.70872560892801
11,1,15,5,11.093532906322832
11,1,16,3,9.453447701927251
13,1,16,3,9.182028898526134
15,0,19,1,9.29768590295672
14,1,13,9,11.261435275565413
12,1,15,5,10.212550335058276
15,0,12,15,15.1822849214077
12,3,10,7,10.696977406740189
12,0,17,5,11.806256196313228
17,0,14,11,11.425949178082144
13,0,15,9,11.537435233592987
15,1,13,9,10.759146011130882
15,0,15,9,10.641643511882773
11,2,13,5,9.783525946668128
12,0,18,3,10.6115413654204
14,0,17,5,11.074380535414376
16,0,16,7,12.263730674982071
17,1,14,7,11.366747054022051
17,0,15,9,11.630594058702524
14,0,15,9,13.020972482027286
15,0,18,3,9.590027391910553
12,2,11,9,10.96081671682258
12,1,15,5,10.312551201715504
17,0,14,11,11.949182554288823
16,0,15,9,12.095265931022885
7,0,19,1,11.749589976768492
12,0,18,3,10.991490399892529
12,0,18,3,11.368927370585988
14,0,15,9,11.024172588369233
14,0,16,7,10.632069736968312
11,0,17,5,10.002703249454498
12,1,13,9,11.270899071176796
14,1,15,5,9.997932634337856
14,1,13,9,10.966783770163257
11,0,17,5,10.805227159999463
12,0,17,5,11.540367710490546
