Article Count,512,256,128
8,2,8,15,13.698221355676651
10,3,7,13,12.460847944021225
2,2,10,11,13.050098061561584
14,3,9,9,11.827751457691193
1,4,6,11,12.338130444288254
5,3,7,13,13.462174028158188
7,2,10,11,11.819122523069382
2,4,4,15,14.947081714868546
10,2,11,9,12.780182510614395
4,2,12,7,11.97914668917656
1,2,9,13,14.61105665564537
10,3,8,11,12.701510041952133
3,3,7,13,13.441320031881332
9,3,10,7,9.143151640892029
6,3,8,11,12.553704559803009
6,1,12,11,13.897398859262466
5,2,10,11,12.264819920063019
2,5,8,3,9.883197665214539
5,0,12,15,15.148444056510925
12,2,9,13,13.222669810056686
1,2,10,11,14.4228295981884
12,2,9,13,13.769836485385895
8,3,10,7,11.946487754583359
12,3,7,13,13.245115101337433
2,5,7,5,10.842461556196213
2,3,10,7,11.99249216914177
1,5,7,5,12.050060331821442
10,3,11,5,10.505108028650284
13,3,9,9,12.365817904472351
5,5,8,3,10.360866129398346
2,2,10,11,13.99200376868248
5,3,7,13,12.535286486148834
3,2,8,15,14.974321991205215
10,2,10,11,13.348500788211823
13,2,14,3,9.718232244253159
12,4,8,7,11.144531488418579
1,3,10,7,13.219037473201752
9,1,12,11,13.88587835431099
13,2,12,7,11.309356570243835
1,3,7,13,14.287766516208649
11,4,8,7,10.966128945350647
6,2,10,11,12.596167981624603
6,4,8,7,10.499439001083374
12,2,14,3,9.680239349603653
17,2,11,9,10.981050550937653
15,4,8,7,9.854798376560211
6,3,8,11,12.209531515836716
1,1,12,11,15.35376039147377
16,4,8,7,10.14260908961296
3,5,2,15,12.390812754631042
1,2,8,15,15.317288428544998
1,5,6,7,10.730992317199707
11,1,12,11,12.636450707912445
3,1,11,13,14.920767039060593
2,1,8,19,16.054520934820175
1,3,8,11,13.46835595369339
15,3,9,9,10.1435467004776
3,5,6,7,11.758705794811249
3,2,6,19,15.951042145490646
1,0,12,15,17.62347850203514
4,3,9,9,12.663412690162659
9,4,8,7,11.075546443462372
15,2,12,7,12.438987731933594
6,4,9,5,10.388875097036362
6,4,5,13,12.56489384174347
12,3,7,13,13.280313223600388
18,3,7,13,12.817072242498398
1,2,9,13,13.958303064107895
10,3,8,11,12.777687430381775
3,2,7,17,15.878240048885345
5,2,12,7,12.485728055238724
8,3,8,11,12.608181536197662
7,3,11,5,11.119730919599533
5,4,8,7,10.301945865154266
13,3,8,11,13.181535840034485
4,2,9,13,13.214018642902374
6,1,11,13,15.195619583129883
2,3,6,15,14.6820949614048
8,3,8,11,12.566996037960052
2,3,10,7,11.822528183460236
11,1,15,5,10.851408958435059
8,1,10,15,15.046657860279083
15,4,8,7,10.756457209587097
15,3,10,7,11.11137855052948
2,3,10,7,10.898838251829147
2,6,6,3,9.556593984365463
13,3,8,11,12.241810888051987
5,2,10,11,13.60875990986824
10,3,10,7,10.67047393321991
2,3,9,9,12.6215261220932
10,2,12,7,12.390155583620071
1,4,6,11,12.89770656824112
5,2,7,17,14.25899052619934
2,3,9,9,13.044014573097229
1,2,11,9,14.915721327066422
2,2,5,21,16.916744977235794
4,2,5,21,15.14003050327301
1,1,9,17,18.685998246073723
1,2,10,11,14.82125586271286
3,2,8,15,14.259532183408737
2,1,9,17,16.220880299806595
4,4,6,11,13.141046345233917
3,2,9,13,13.73122450709343
2,3,10,7,11.64589574933052
10,3,8,11,12.776055693626404
4,3,6,15,13.984001278877258
8,5,3,13,12.361122369766235
9,3,8,11,12.596357524394989
11,3,7,13,12.78294786810875
1,4,5,13,14.270136952400208
8,1,10,15,14.204027533531189
1,5,5,9,12.168796062469482
13,1,12,11,12.628403812646866
9,2,11,9,12.067018330097198
2,2,12,7,12.456675946712494
3,2,10,11,13.986885666847229
1,2,10,11,15.001650840044022
19,2,9,13,13.62493908405304
7,3,8,11,12.360170274972916
5,2,13,5,11.359285295009613
1,2,8,15,16.747872292995453
1,6,3,9,11.784980803728104
16,1,14,7,11.578651160001755
1,3,8,11,14.907697588205338
15,4,7,9,11.121895104646683
13,4,7,9,11.57438549399376
15,3,9,9,10.031781017780304
4,5,5,9,11.58600527048111
15,1,11,13,13.87312787771225
12,3,4,19,15.051204919815063
13,1,10,15,15.170326590538025
4,3,6,15,13.029867142438889
7,3,7,13,14.003078997135162
10,9,1,1,5.402756989002228
1,4,7,9,13.993258029222488
9,2,11,9,12.16792356967926
8,2,9,13,12.14230528473854
11,5,4,11,11.187686800956726
14,3,8,11,12.287556767463684
3,3,10,7,11.936579018831253
10,4,10,3,10.227486729621887
