Article Count,512,256,128
8,4,6,11,11.867816120386124
3,2,13,5,13.012975841760635
12,2,11,9,12.274648010730743
1,3,11,5,13.480310320854187
3,1,12,11,14.478303492069244
9,1,11,13,14.52021923661232
7,1,9,17,15.30308598279953
6,4,9,5,10.720428049564362
1,2,15,1,12.60075256228447
8,3,7,13,13.533286780118942
6,1,10,15,14.64065408706665
4,4,7,9,13.331290394067764
10,1,14,7,12.16476982831955
2,2,15,1,11.234414964914322
2,4,11,1,10.96013680100441
9,1,13,9,12.442906200885773
1,5,9,1,9.88327345252037
7,4,10,3,9.816561728715897
2,2,14,3,12.163790702819824
11,2,10,11,12.994073122739792
8,2,12,7,12.536344423890114
3,3,12,3,11.073373407125473
6,5,6,7,10.56814157962799
4,4,10,3,10.353139955653072
11,5,6,7,10.273301469999529
11,1,13,9,12.666120600677393
3,3,10,7,12.495907407167007
12,1,14,7,12.201507866113332
4,2,13,5,11.148417251522801
