Article Count,512,256,128
13,2,12,7,10.943875595346293
14,3,4,19,12.512608769442263
7,5,7,5,9.552467191054177
15,1,12,11,10.764152487504191
11,2,10,11,11.793615072965622
17,3,5,17,12.369891226291656
12,4,7,9,10.41549452673207
11,3,4,19,12.74071615934372
5,2,15,1,10.055752664804459
5,2,12,7,11.573260873556137
6,4,9,5,9.642558306455612
17,3,6,15,11.798608055059939
14,3,8,11,12.253433797402302
14,3,7,13,11.759549228383774
11,1,14,7,11.0324449135816
13,5,7,5,9.508017129926204
12,1,8,19,14.394239329598374
7,4,9,5,10.058022499084473
7,4,10,3,7.634760916233063
11,4,8,7,10.167406409978867
14,0,13,13,12.574698895215988
10,5,5,9,10.10839968919754
11,3,7,13,12.3676038294636
18,1,11,13,11.767137624901354
6,5,9,1,8.66667103767395
12,3,9,9,10.345555386764481
12,5,4,11,9.448945765194885
12,5,4,11,10.377981960773468
12,3,8,11,10.447677820920944
15,1,8,19,14.471995439729504
8,3,9,9,11.141255050897598
14,5,6,7,7.562760138881997
13,4,3,17,13.366018950939178
13,3,9,9,10.257268703837504
15,1,7,21,15.821769721963895
11,5,5,9,9.627887934446335
9,4,4,15,12.093745023012161
11,4,7,9,9.6915606848462
9,3,11,5,9.949035912205801
12,3,9,9,9.790675818920135
6,1,12,11,13.74939039349556
15,1,11,13,12.393824425700085
8,5,7,5,7.636971414089203
15,2,13,5,10.038173611260646
13,5,5,9,9.23709230935052
9,4,9,5,9.477675974369049
11,1,12,11,12.096209049224854
13,3,8,11,11.37273433804512
11,4,7,9,9.6915606848462
11,4,7,9,9.162650883197784
11,1,10,15,13.821769505739212
19,1,6,23,15.934399066650577
9,5,2,15,11.186348908280246
12,4,8,7,9.414474099874496
12,3,9,9,10.656788270616019
12,3,8,11,10.703013266527407
7,4,8,7,10.171368281400499
13,4,5,13,11.814266790249123
8,3,10,7,12.00938954949379
12,1,10,15,13.969412180641655
18,0,11,17,13.564902001824207
16,1,13,9,9.557329788107763
8,4,9,5,9.679699689149857
10,3,8,11,11.003898630170944
8,4,10,3,9.512839645147324
11,4,9,5,9.299797922372818
6,4,7,9,11.23842641711235
12,3,6,15,11.816118511344891
12,6,3,9,9.020313995857055
12,2,9,13,11.752729988352408
12,3,9,9,9.992223227009084
12,2,12,7,10.417706668376923
12,4,6,11,9.986834576690946
15,1,14,7,10.76062622666359
19,1,9,17,12.36647078129786
16,2,6,19,13.344699002979134
16,2,7,17,12.266069263219833
17,3,6,15,11.702748119831085
11,3,9,9,11.427982956171036
14,1,9,17,12.36564170798039
14,0,14,11,12.635507851839066
14,2,7,17,11.059754060162213
16,2,7,17,13.30756778097182
18,2,8,15,13.078323371496472
11,4,7,9,9.6915606848462
4,5,9,1,9.367635577917099
12,5,7,5,7.631731005667093
15,2,11,9,10.814095314432171
3,5,9,1,9.213444368212572
20,1,6,23,14.283625493634629
11,4,6,11,9.423791348934174
8,4,7,9,10.195661194215246
9,3,10,7,9.310437262058258
6,4,10,3,9.006770074367523
9,4,9,5,9.450972938639415
14,3,6,15,12.628326736840735
17,1,9,17,13.71009024977684
15,3,10,7,9.804645893318073
8,3,11,5,9.941709131002426
22,1,7,21,12.417421058032703
11,5,3,13,11.411154656211163
15,1,7,21,13.228194376573349
13,3,6,15,11.830603146212026
12,3,6,15,12.267149436179533
8,4,10,3,9.621079759982734
11,4,7,9,9.6915606848462
9,5,7,5,8.988483130009564
17,2,11,9,10.574399730313237
13,2,8,15,12.085258156061172
17,2,7,17,13.958106964826584
16,2,8,15,11.945498320708314
15,2,10,11,11.445847231554112
10,4,8,7,9.757571458816528
11,4,7,9,9.6915606848462
11,3,6,15,12.107116772570269
10,4,7,9,10.099376005882174
8,1,12,11,12.713761212733093
8,3,10,7,10.168406445207948
12,5,5,9,10.095226551356982
11,4,7,9,9.6915606848462
11,3,9,9,11.449235528707504
18,1,9,17,14.320890997593846
11,2,13,5,9.57062861353127
11,3,9,9,11.14416775433008
15,2,6,19,13.226436888085724
19,1,6,23,14.460721105337143
18,2,6,19,12.636885639677175
11,3,8,11,10.719868808984756
14,2,3,25,14.961692457797497
7,3,13,1,9.09670562452116
13,3,8,11,9.85752719740033
11,3,10,7,10.136035650968552
16,3,6,15,11.193430072520941
18,2,9,13,11.870192049844427
10,2,12,7,10.744717061519623
10,6,5,5,7.958088845014572
5,5,7,5,9.833524210018249
14,3,3,21,13.819063186645508
6,5,9,1,7.685603201389313
12,2,11,9,10.458252191543579
11,4,7,9,9.6915606848462
5,5,8,3,7.6788002252578735
15,2,10,11,11.508284330136048
16,1,10,15,13.53961041369821
12,2,8,15,13.617460759121766
19,0,13,13,13.002776286764076
13,3,7,13,11.563369007346333
12,2,11,9,12.505659233365112
8,5,8,3,7.833358258008957
16,1,10,15,12.451561529392396
10,4,6,11,10.94195636475282
14,2,9,13,12.888446480035782
9,2,10,11,11.711549460887909
13,4,6,11,9.921540766954422
10,4,7,9,9.880580186843872
6,2,13,5,11.339520871188475
10,3,9,9,11.129058003425598
10,5,5,9,9.306956380605698
15,3,7,13,11.696252640839166
11,4,7,9,9.6915606848462
11,4,7,9,9.6915606848462
18,0,10,19,14.973326909394723
11,2,8,15,12.259741697144523
13,4,5,13,10.626650634895284
13,2,10,11,11.750396084775314
11,4,7,9,9.6915606848462
11,3,8,11,12.721307609369173
10,5,8,3,8.96029848428881
12,3,9,9,9.41005551815033
10,3,7,13,11.827994496414119
15,3,5,17,13.053480097691178
9,4,8,7,10.410284370183945
14,3,6,15,11.103758848015875
10,4,10,3,8.9980828166008
12,4,6,11,12.231199957473084
7,5,8,3,8.752304136968819
6,5,8,3,7.916178086310831
10,4,9,5,8.366638518534085
14,2,11,9,10.312047522906061
15,3,5,17,12.292254372850602
9,5,6,7,9.024814818101211
14,1,7,21,16.38374951481819
14,3,9,9,11.232061386108398
8,5,8,3,8.768778340203129
18,1,9,17,12.342268645763397
13,2,11,9,10.66866147518158
13,3,7,13,10.858959999237959
18,1,9,17,12.016095447174063
9,5,7,5,8.483759231070012
10,3,10,7,10.243416253117028
10,4,7,9,10.22767645824706
18,2,10,11,12.219317504984705
18,2,9,13,12.41589922695304
12,3,9,9,10.352311326931055
13,1,11,13,13.649093887867206
17,2,9,13,11.060490310192108
12,3,6,15,12.091697017875129
10,3,10,7,9.893204623902239
15,3,6,15,11.60696248314652
16,1,11,13,12.684315094396625
3,5,9,1,9.492232226575698
12,5,5,9,10.223188803235649
8,4,9,5,10.076825037403081
13,3,7,13,10.642460986158234
13,2,11,9,10.247778463884723
7,6,3,9,8.382147789001465
11,3,9,9,10.541526576193696
11,4,8,7,9.06450178397888
11,4,7,9,9.6915606848462
10,1,14,7,10.841092228889465
8,5,9,1,8.11090294953142
