128,ss_128,256,ss_256,512,ss_512
23,28.91397064993067,10,13.922728858750641,4,6.419227346777916
6,30.85743847489357,1,14.920523688197136,1,6.992154240608215
5,31.448522329330444,2,15.277217850089073,2,7.197994947433472
1,31.029263615608215,1,14.791846603155136,1,6.838125124573708
10,29.790201887488365,6,14.374453946948051,2,6.789389446377754
18,29.423848420381546,6,14.087255254387856,2,6.61359441280365
7,31.107994735240936,4,14.949783071875572,2,7.012065604329109
6,30.918623581528664,3,14.899655640125275,2,6.8547234535217285
1,31.71533166617155,1,15.24628196656704,1,7.103298217058182
14,28.846027135849,6,13.8384300917387,3,6.422459572553635
1,31.161434173583984,1,15.202385649085045,1,7.1080286502838135
3,28.837210327386856,3,13.89255303144455,3,6.4643644988536835
3,30.682043679058552,2,14.782792374491692,2,6.914182424545288
6,29.42566403746605,1,14.1879962682724,2,6.6779671013355255
3,31.862523183226585,2,15.250157490372658,2,7.119500070810318
13,29.987401738762856,8,14.497438222169876,3,6.7870079427957535
1,31.17672784626484,1,15.216701596975327,1,7.216349080204964
15,29.47258573770523,5,14.166707023978233,3,6.64535528421402
5,30.16051971912384,4,14.663736179471016,1,6.954974710941315
13,28.96081069111824,6,13.898169726133347,4,6.447916120290756
9,28.77874417603016,5,13.933040425181389,3,6.556292489171028
2,30.89490119367838,1,15.159799128770828,1,7.152362838387489
2,30.35826164484024,2,14.649379134178162,2,6.881081700325012
1,30.985136196017265,1,15.041210189461708,1,7.075827091932297
4,29.38501724600792,2,14.327363029122353,2,6.660455256700516
3,30.31305854022503,3,14.846274882555008,2,7.027261063456535
6,30.48633176088333,6,14.696637943387032,3,6.90502493083477
4,28.76145528256893,3,13.900553855258051,2,6.534692100587952
2,30.206737518310547,2,14.811865195631981,2,6.8982027769088745
10,30.429294422268867,3,14.668970316648483,1,6.869497522711754
5,31.06241637468338,2,14.922486796975136,2,6.943105220794678
10,28.80272985994816,4,14.022120758891106,3,6.651445955038071
6,30.607618257403374,5,14.873046085238457,3,6.944310825361586
7,30.369841262698174,3,14.78947526216507,2,6.948879823088646
1,31.964224874973297,1,15.599846437573433,1,7.354266181588173
5,30.038354814052582,4,14.550984546542168,2,6.874026924371719
3,31.139332368969917,2,15.120711013674736,1,7.157790914177895
13,29.598046332597733,6,14.23677983880043,3,6.7140873670578
6,30.293265759944916,2,14.6838398873806,1,6.862516224384308
8,29.65905600786209,4,14.341933533549309,2,6.767898336052895
1,32.29054872691631,1,15.51219256222248,1,7.293756157159805
2,31.680270448327065,1,15.242029547691345,1,7.1296010464429855
11,29.961540028452873,7,14.40311574935913,4,6.699125811457634
10,30.105524972081184,5,14.634862929582596,3,6.846488729119301
6,31.08415411412716,3,14.937176778912544,2,6.949888929724693
10,30.789250761270523,3,14.770598530769348,3,6.915836840867996
10,29.83831599354744,6,14.36944679915905,3,6.706712424755096
4,30.93190674483776,4,14.77853974699974,3,6.867918133735657
7,29.37982739508152,5,14.157369554042816,4,6.565082520246506
2,30.436536356806755,2,14.709639206528664,1,6.926161974668503
16,29.093211367726326,7,13.960224986076355,3,6.525971561670303
13,29.832782343029976,6,14.107201397418976,4,6.514491468667984
5,30.614734962582588,2,14.820556372404099,1,6.959269925951958
15,30.531086578965187,7,14.571896478533745,4,6.714361711678924
3,29.800802379846573,2,14.502510204911232,2,6.857340857386589
2,30.43562786281109,1,14.76256638765335,1,6.899645999073982
19,29.052792698144913,7,13.869679749011993,5,6.388327211141586
1,31.13604748249054,1,15.040719076991081,1,7.069977015256882
1,31.014480113983154,1,14.999056085944176,1,7.0831571370363235
3,30.92840337753296,1,14.860294044017792,1,6.9363211542367935
12,29.1416484862566,9,13.933641493320465,4,6.477139204740524
14,29.53727985918522,8,14.231889829039574,4,6.660315841436386
13,29.59739789366722,6,14.161825075745583,4,6.660908430814743
14,29.73850740492344,7,14.33473327755928,2,6.766762271523476
2,31.213110715150833,1,14.931851118803024,1,6.919497802853584
9,29.268118515610695,5,14.213002696633339,3,6.65785875916481
2,29.557209730148315,1,14.204317674040794,1,6.593629479408264
2,30.06769397854805,2,14.849043995141983,1,7.178099200129509
3,30.03689171373844,3,14.45872649550438,3,6.773273289203644
8,29.718623742461205,4,14.319692090153694,3,6.724892869591713
6,30.300241753458977,4,14.676623344421387,2,6.916618227958679
1,31.56160892546177,1,15.25577037036419,1,7.1576769053936005
14,28.448721021413803,6,13.652676448225975,5,6.3709423542022705
2,30.99318763613701,1,15.102225571870804,1,7.075323939323425
6,30.04211339354515,5,14.519689828157425,3,6.848744258284569
14,29.52688467502594,1,14.177571952342987,1,6.631620615720749
7,30.11029888689518,3,14.685485929250717,1,6.899740070104599
9,30.61950072646141,6,14.642616733908653,4,6.747990250587463
5,29.22125194966793,3,14.223240345716476,3,6.7473097294569016
4,31.30719055235386,3,15.172903582453728,2,7.0846565663814545
10,30.052170678973198,4,14.64301061630249,2,6.870466768741608
8,29.305806279182434,3,14.031418964266777,2,6.609711661934853
4,30.565929859876633,2,14.815661236643791,1,6.98188142478466
1,30.745831072330475,1,14.94995254278183,1,6.988630786538124
4,30.153197661042213,3,14.534223839640617,2,6.727923274040222
8,30.248097017407417,1,14.676063418388367,1,6.7799864411354065
3,32.112877272069454,1,15.633645616471767,1,7.365122303366661
14,30.059133380651474,4,14.441111102700233,2,6.747448414564133
5,30.84837095439434,1,15.096083670854568,1,7.080025672912598
6,30.415499553084373,5,14.587236359715462,3,6.79067499935627
22,30.151384860277176,12,14.369483292102814,5,6.671601802110672
10,29.73842218518257,5,14.386375486850739,2,6.779891654849052
4,29.35213267803192,3,14.105363607406616,2,6.640684619545937
9,29.595388516783714,4,14.472758874297142,1,6.860101759433746
4,30.6378386169672,3,14.824305057525635,2,6.971718668937683
1,32.34824077785015,1,15.681804969906807,1,7.3726155161857605
10,28.07759566605091,6,13.351544827222824,6,6.197638750076294
6,29.620970726013184,3,14.222064644098282,3,6.629258930683136
15,30.48316651582718,7,14.731506317853928,4,6.8582068383693695
3,31.06630653142929,1,15.143173709511757,1,7.104111209511757
9,29.541443467140198,6,14.225249499082565,3,6.656721293926239
10,30.00301083922386,5,14.388387218117714,3,6.733995214104652
15,29.865437224507332,5,14.492582768201828,3,6.834989234805107
10,30.494971707463264,3,14.663238376379013,2,6.92548568546772
8,29.387910053133965,2,14.071522131562233,1,6.631292015314102
28,30.003039970993996,17,14.279874339699745,8,6.592330604791641
11,31.32114988565445,3,15.257055148482323,1,7.280090942978859
3,31.69197514653206,2,15.276484668254852,1,7.10894712805748
8,29.67752054333687,2,14.367860868573189,1,6.728767931461334
3,30.18246203660965,2,14.716371670365334,2,6.930459573864937
3,29.582914158701897,3,14.17695565521717,3,6.6586151868104935
2,30.745406672358513,1,15.075686946511269,1,7.130687668919563
4,30.66998279094696,3,14.794446870684624,3,6.909026592969894
15,30.98934379220009,3,14.853687435388565,2,6.982944667339325
