Article Count,512,256,128
7,2,11,9,12.56827101111412
5,1,13,9,13.412661463022232
4,3,11,5,11.312668293714523
6,5,7,5,9.917923599481583
5,2,9,13,13.813156022288094
2,4,9,5,10.735249936580658
6,2,14,3,10.161510646343231
9,3,9,9,11.853992342948914
5,4,9,5,10.701531291007996
10,3,9,9,12.47840103507042
10,1,12,11,13.219219326972961
5,1,14,7,13.035699188709259
9,3,12,3,11.501555547118187
2,3,12,3,11.316176250576973
7,3,11,5,10.970211654901505
4,2,10,11,13.166361331939697
7,6,5,5,9.08537369966507
4,3,10,7,11.390780806541443
2,5,9,1,10.724823296070099
8,2,9,13,14.44778722524643
1,4,11,1,11.150661081075668
4,5,7,5,9.950305700302124
1,5,9,1,10.150511533021927
13,2,11,9,13.334888517856598
2,5,9,1,9.515584498643875
6,4,7,9,12.231451123952866
7,3,12,3,11.147091314196587
4,3,10,7,12.975445836782455
8,3,8,11,13.505621582269669
3,4,10,3,10.913876503705978
1,5,9,1,9.701889365911484
7,3,10,7,11.2656931579113
4,2,11,9,13.14114049077034
2,3,13,1,10.841015726327896
12,3,9,9,12.102053374052048
2,4,11,1,10.170312851667404
12,2,9,13,14.563153862953186
4,4,11,1,10.80634206533432
4,3,11,5,12.882053658366203
9,2,12,7,11.952314239906137
2,3,11,5,12.340954422950745
7,4,10,3,10.331819269071818
3,4,10,3,10.674737006425858
2,5,9,1,10.538989543914795
3,4,10,3,10.902303785085678
4,4,8,7,12.842605739831924
8,1,12,11,14.187370836734772
12,3,9,9,11.301857829093933
6,4,7,9,11.52919453382492
1,5,8,3,9.986184746026993
5,3,12,3,10.2259761095047
8,4,4,15,12.464513093233109
5,2,13,5,12.547745108604431
7,3,11,5,11.97211341559887
7,1,13,9,14.19326600432396
10,2,12,7,11.650902688503265
4,4,10,3,10.58929231762886
8,6,4,7,9.39242708683014
10,0,15,9,12.73829272389412
10,3,8,11,12.152185446190916
5,2,12,7,14.144210264086723
2,5,8,3,10.580561459064484
6,5,4,11,11.698914527893066
11,3,11,5,10.552567809820175
4,4,11,1,9.578450798988342
9,2,12,7,11.108716517686844
8,4,8,7,11.53252711892128
2,5,9,1,9.08809307217598
9,4,8,7,10.577079370617867
8,2,9,13,13.30001163482666
8,3,7,13,12.17617017030716
10,3,8,11,12.07747021317482
8,2,8,15,14.128072053194046
4,3,9,9,13.653753757476807
7,3,10,7,12.030902832746506
5,5,8,3,10.302189141511917
6,3,12,3,11.043800294399261
6,5,7,5,10.188215672969818
8,2,7,17,14.140524595975876
6,3,10,7,12.182285785675049
6,3,10,7,11.43705415725708
3,6,6,3,9.423730999231339
9,4,10,3,9.945082306861877
8,3,9,9,12.789401918649673
4,4,10,3,11.190043941140175
4,3,12,3,10.523451536893845
5,2,12,7,12.456370502710342
4,4,8,7,11.520711928606033
2,6,7,1,9.43359437584877
4,5,9,1,9.725330084562302
2,4,11,1,11.39258497953415
7,3,8,11,13.105222344398499
7,3,10,7,12.243069231510162
3,4,10,3,11.579801827669144
2,1,11,13,16.035473465919495
1,5,9,1,10.622385263442993
2,5,8,3,10.163985878229141
4,2,12,7,13.466761648654938
3,2,13,5,13.641482651233673
3,3,10,7,11.880945265293121
4,3,11,5,11.93610617518425
8,2,12,7,12.057104796171188
1,1,16,3,13.52330532670021
7,3,9,9,11.884969353675842
4,3,11,5,11.458818301558495
6,1,12,11,13.830217242240906
5,2,9,13,16.025877714157104
9,0,14,11,13.373492509126663
2,4,7,9,12.090620338916779
11,1,14,7,13.001792401075363
7,4,8,7,11.846654623746872
15,0,12,15,14.95711417463332
7,4,7,9,10.827799648046494
13,2,12,7,11.978241831064224
2,4,11,1,10.611394435167313
5,4,10,3,10.586397960782051
7,2,14,3,12.034169554710388
4,3,12,3,11.772808581590652
1,6,7,1,9.66469919681549
5,3,10,7,11.781791925430298
6,1,10,15,14.066803306341171
3,4,11,1,10.92464916408062
2,4,9,5,11.952906638383865
5,2,13,5,12.755508601665497
8,6,4,7,9.577244877815247
3,5,7,5,11.668167471885681
6,3,12,3,11.21427683532238
6,4,10,3,9.923788605139759
3,3,12,3,11.279956609010696
11,2,12,7,12.710201382637024
8,5,6,7,10.126740485429764
4,4,8,7,12.090406477451324
8,4,7,9,11.999368458986282
5,6,3,9,10.350758492946625
3,4,10,3,11.163268566131592
13,2,11,9,12.28412914276123
1,3,11,5,13.480310320854187
3,1,12,11,14.483425199985504
10,1,10,15,15.093731731176376
7,3,7,13,13.166884273290634
5,4,9,5,10.733668208122253
1,3,13,1,11.937174588441849
8,4,6,11,12.434352934360504
6,2,8,15,14.094520479440689
4,4,7,9,13.337029695510864
10,2,13,5,11.26224797964096
2,3,11,5,11.885631799697876
2,4,11,1,10.96013680100441
10,1,12,11,12.957241892814636
1,5,9,1,9.894396364688873
7,5,7,5,9.795258194208145
2,3,12,3,11.642754405736923
10,2,9,13,13.53989315032959
4,4,8,7,11.61182026565075
3,3,12,3,11.073373407125473
6,5,6,7,10.56814157962799
4,4,10,3,10.353139955653072
11,5,6,7,10.273301469999529
10,2,12,7,11.636448842264079
3,4,8,7,11.976065054887627
12,1,14,7,12.201507866113332
4,3,11,5,10.681488590653203
