128,ss_128,256,ss_256,512,ss_512
5,28.478616535663605,3,13.896569594740868,1,6.628358572721481
3,29.530332937836647,2,14.372307106852531,2,6.804360434412956
4,29.037313908338547,3,14.216465577483177,3,6.698180019855499
3,30.070869266986847,2,14.504204168915749,3,6.80118265748024
2,28.059451937675476,2,13.665979504585266,2,6.487798660993576
12,28.07136645913124,8,13.739992901682854,6,6.501988843083382
10,28.054914623498917,4,13.63625767827034,3,6.523945331573486
5,26.808357298374176,3,13.096689879894257,3,6.227625608444214
4,28.54979531466961,3,14.035406157374382,2,6.675607442855835
3,27.97515907883644,3,13.610663682222366,2,6.43798702955246
7,27.079031735658646,3,13.202840924263,3,6.2895558178424835
13,27.13533529639244,10,13.24733331055231,5,6.268858551979065
5,27.602439731359482,4,13.44805559515953,3,6.320831745862961
6,27.57364058494568,5,13.506082274721447,3,6.344744443893433
8,28.066371083259583,5,13.39734673500061,3,6.259140908718109
14,26.064477056264877,8,12.685312956571579,6,6.011947870254517
17,26.977009505033493,10,12.989044412970543,6,6.13985401391983
7,27.531511932611465,6,13.368210077285767,5,6.267167001962662
9,27.93666782975197,7,13.52872309088707,4,6.477392554283142
16,28.05864328145981,11,13.515556424856186,7,6.24780935049057
8,27.22233337163925,4,13.364586025476456,3,6.403419002890587
11,27.669210746884346,8,13.39279879629612,5,6.372819736599922
2,27.979880899190903,2,13.76141108572483,1,6.455882981419563
10,28.324824526906013,7,13.604664415121078,2,6.377272129058838
7,28.951049879193306,5,14.102298229932785,3,6.737722501158714
13,27.113189965486526,8,13.201144397258759,3,6.259354591369629
7,28.308809891343117,7,13.88233794271946,5,6.585843145847321
1,29.657047629356384,1,14.496496960520744,1,6.781322151422501
9,27.998666912317276,4,13.568560689687729,5,6.416390985250473
9,29.261842489242554,6,14.404851645231247,3,6.785883769392967
10,27.429407611489296,6,13.34334482770785,5,6.2787206172943115
4,30.038530483841896,2,14.620901450514793,1,6.895034059882164
13,28.2560106664896,10,13.582092687487602,4,6.416894748806953
7,28.12776654958725,2,13.59180662035942,1,6.437049716711044
9,28.040041625499725,7,13.634382396936417,4,6.4437336921691895
8,28.148746863007545,7,13.709255889058113,3,6.462368950247765
7,29.184100583195686,5,14.110239923000336,2,6.65504015982151
16,27.76656574010849,11,13.453339368104935,7,6.2816406190395355
7,28.50113855302334,6,13.747964829206467,5,6.46783509850502
5,29.180598258972168,4,14.263756319880486,3,6.733371019363403
12,27.927819907665253,2,13.589961975812912,2,6.445484817028046
6,28.761459320783615,4,13.834322467446327,3,6.53139765560627
2,28.120195239782333,2,13.447632938623428,1,6.302618324756622
10,27.961935833096504,8,13.62217965722084,4,6.384067043662071
6,29.049962863326073,5,14.164921090006828,3,6.718442440032959
11,27.391230657696724,6,13.386435449123383,4,6.331634938716888
6,29.493959710001945,4,14.3594229221344,5,6.756875231862068
4,29.593885853886604,4,14.23543867468834,3,6.686122119426727
12,27.46973131597042,8,13.275618448853493,5,6.262146428227425
10,27.170113801956177,4,13.248002424836159,2,6.297368079423904
15,27.611449778079987,8,13.400466032577224,5,6.313839638691304
8,28.02139511704445,4,13.635847225785255,2,6.40992870926857
1,29.0286748111248,1,14.33713373541832,1,6.842373549938202
5,27.832558885216713,4,13.611164316534996,3,6.472756445407867
11,28.41427667438984,6,13.75055781006813,2,6.458516776561737
7,28.99879489839077,7,14.28207515180111,4,6.728204131126404
15,27.287601709365845,9,13.256236404180527,4,6.287532985210419
11,28.192040875554085,10,13.491236358880997,7,6.2160868644714355
3,28.095178574323654,1,13.757861718535423,1,6.582803189754486
6,28.417884096503258,5,13.820506900548935,4,6.551028609275818
12,27.119449943304062,6,13.330841958522797,5,6.320183247327805
5,28.828055515885353,4,14.01719880104065,4,6.607061415910721
16,27.758350044488907,7,13.620269268751144,5,6.552169024944305
5,28.72699113190174,2,14.07292465865612,1,6.6404785215854645
6,26.904166847467422,5,13.00441461801529,5,6.17096284031868
10,28.09698176383972,6,13.771095141768456,4,6.5646601766347885
20,27.196925818920135,13,13.24426606297493,8,6.272398144006729
15,27.443712294101715,8,13.367400333285332,3,6.226476818323135
14,28.06845647096634,11,13.671724632382393,7,6.471424430608749
9,29.119496166706085,6,14.283359751105309,5,6.799857914447784
5,29.00360608100891,4,14.381919965147972,2,6.858999311923981
12,27.204003781080246,7,13.082954704761505,3,6.0129334926605225
15,27.473985612392426,11,13.21502761542797,2,6.009095311164856
13,27.95247146487236,9,13.75054158270359,6,6.470272719860077
13,27.190186232328415,11,13.000291496515274,6,6.080659627914429
11,27.89737841486931,10,13.556195497512817,5,6.401617795228958
7,28.96420408785343,3,14.319360718131065,1,6.910313174128532
11,27.364752307534218,2,13.06691262125969,2,6.184017598628998
9,26.77100569009781,8,13.010560914874077,6,6.051865041255951
11,27.353215843439102,6,13.111263692378998,5,6.163585662841797
7,27.9467004686594,5,13.62618663907051,3,6.42294542491436
12,27.345245838165283,6,13.42607456445694,6,6.343338295817375
5,29.590556040406227,3,14.627880036830902,1,6.9810783714056015
7,28.25796154141426,5,13.828918114304543,4,6.612835064530373
12,29.17877471446991,8,14.305046305060387,3,6.848051905632019
13,28.66032212227583,10,13.913939118385315,6,6.539763912558556
12,27.749033346772194,9,13.4775500446558,6,6.383312433958054
9,28.63516041636467,6,13.827752992510796,5,6.463080450892448
11,28.51770207285881,10,13.860543900784743,5,6.589228644967079
6,28.035422295331955,7,13.49436765909195,4,6.3348716497421265
16,27.368404641747475,12,13.30504359304905,7,6.394570410251617
17,27.646277204155922,8,13.531563952565193,5,6.408641502261162
8,27.429644785821438,4,13.528747022151947,3,6.460957288742065
10,27.541018083691597,5,13.56300476193428,3,6.520401269197464
14,27.738789550960064,7,13.465977936983109,5,6.369453713297844
10,27.87741258740425,6,13.574153393507004,2,6.47906357049942
13,28.769833147525787,7,13.935950174927711,6,6.611762970685959
4,30.32305234670639,3,14.80324274301529,2,6.9420935064554214
14,27.894822150468826,8,13.74310752749443,5,6.556249529123306
8,29.376556277275085,4,14.3312908411026,4,6.864270642399788
9,26.876787409186363,8,13.141143947839737,4,6.2772133350372314
4,28.356005609035492,3,13.592964872717857,2,6.163806080818176
7,29.812616765499115,2,14.59664173424244,3,6.86597715318203
2,28.54718068242073,2,13.954514101147652,2,6.5672920644283295
1,30.927077516913414,1,15.16921266913414,1,7.207715526223183
5,28.265931323170662,3,13.726271033287048,2,6.522682577371597
3,29.567931339144707,2,14.425277650356293,2,6.764706164598465
7,29.395901635289192,4,14.627412363886833,3,7.021217495203018
5,27.81534281373024,3,13.56431159377098,3,6.400372385978699
7,28.6013585627079,5,13.906307384371758,4,6.579167306423187
18,28.24890322983265,12,13.664543524384499,8,6.4462519735097885
