128,ss_128,256,ss_256,512,ss_512
17,20.948009602681243,11,10.359053225383995,7,4.986021969369638
27,17.08891735141852,13,8.36394864320755,7,3.874952554702759
20,19.693338692188263,10,9.60278394818306,7,4.554819793292934
20,20.067594337192034,11,9.680563139872165,9,4.576935528043562
18,20.539805680513382,10,10.10051828622818,7,4.879591912031174
25,17.80697602659902,14,8.60246866941452,8,4.050836145877838
20,19.82402092218399,11,9.82250836418243,6,4.74616893676209
21,21.558149844408035,14,10.634678035974503,8,5.1275837904657635
16,19.351686594095913,11,9.651055812835693,7,4.748358369089333
19,18.157763426942843,11,8.944165709014959,6,4.320448917640015
26,17.625052727423093,15,8.663985201645794,8,4.135059654712677
20,17.969253043503016,15,8.837808054331537,6,4.2188146330459935
22,18.968240916728973,13,9.099535708915022,9,4.335600420252031
21,18.634709752583333,12,9.205248024044822,7,4.430573207613751
19,21.724402964115143,11,10.532827407121658,7,4.919747218183337
24,20.234471213822285,14,9.953471839427948,8,4.728440162285126
20,20.764167618926553,12,10.150225630812969,8,4.881076614722344
26,17.83179613973864,14,8.502624533516562,8,3.956363133280804
18,18.61873361468315,9,9.078004598617554,6,4.307969828371728
18,18.162560522556305,13,8.695155637787636,7,4.065047028473394
25,17.317412230568785,12,8.277427959075919,8,3.8654415607452393
25,18.382913559675217,12,9.123422003712056,8,4.465019807463074
19,19.32924011349678,12,9.561192040478765,7,4.518964331440658
23,19.28724640607834,14,9.495057839682259,8,4.507465501992792
25,20.58233968339619,14,9.979097124786502,8,4.70904166798298
25,20.17204838991165,16,9.777875753801561,9,4.608457116171991
24,19.04292679526828,12,9.151273644850566,6,4.358365248242056
19,21.064959168434143,11,10.267474763545776,7,4.734321186982671
27,17.900851905345917,12,8.616123139858246,9,4.10111278295517
15,19.295583814382553,11,9.301763569983438,8,4.360004304962772
24,18.7528874874115,12,9.21589917077068,7,4.333132193277732
24,18.55728652752414,15,8.947461201950032,8,4.231684130249214
21,19.638119689381654,12,9.532752863711012,8,4.53244910242716
9,22.407238125801086,6,11.23257374475479,4,5.432457324617622
22,19.857855121393733,11,9.788595752753398,8,4.734994410278774
16,20.653993094749918,11,10.274522673167775,7,4.929559974032541
24,17.512456422797385,14,8.59258737695696,8,3.9917717809811846
22,17.933182566923694,12,8.669218267504029,7,4.04138204206809
19,17.437722436451388,9,8.553010940551758,6,4.118695437908173
17,18.827890809481364,12,9.231376709065342,8,4.325807639750666
23,18.067292457413284,14,8.877628623681733,7,4.28876951057476
28,18.262656976182754,15,8.93400809365744,8,4.24441185593605
14,18.744684814952468,10,9.277661085128784,6,4.333535699625688
18,20.24630249208645,10,9.954891937871299,7,4.723392098776318
