128,ss_128,256,ss_256,512,ss_512
19,27.573281466960907,15,13.02117121219635,8,5.929476827383041
6,28.50715661048889,7,13.473413050174713,6,6.205796957015991
1,29.45912505686283,1,14.265898883342743,1,6.774171382188797
22,27.27676424384117,15,12.965132176876068,8,5.950375199317932
1,30.25056767463684,1,14.40991348028183,1,6.59131646156311
8,26.476855248212814,6,12.48429074883461,4,5.780039519071579
20,27.384158223867416,13,12.883802950382233,8,5.907428175210953
3,29.528218433260918,1,14.181954503059387,1,6.660004958510399
1,29.80548967421055,1,14.553424715995789,1,6.8896244913339615
5,28.7982316520219,4,13.675762956239367,3,6.32491058323592
