128,ss_128,256,ss_256,512,ss_512
8,23.50782996416092,6,11.369241774082184,3,5.403917849063873
9,24.42411620914936,7,11.995310738682747,5,5.764500762251669
2,28.299866050481796,2,13.851974323391914,2,6.701224759221077
8,23.397259771823883,5,11.650086760520935,1,5.612354546785355
1,23.42699173092842,1,11.73522424697876,1,5.7354444563388824
8,22.484522312879562,6,11.05176755785942,4,5.472847789525986
10,24.5927916765213,1,12.291375488042831,1,5.847507357597351
2,26.233462750911713,2,13.154065638780594,1,6.3697849214077
1,23.338250875473022,1,11.68208047747612,1,5.565785855054855
8,23.418468803167343,4,11.615557074546814,2,5.582893520593643
6,22.61814057826996,4,11.258494138717651,4,5.467295140028
5,24.466806694865227,3,12.158756136894226,2,5.819165885448456
1,26.63990107178688,1,13.460369750857353,1,6.562000930646039
13,22.167196586728096,9,11.09648135304451,6,5.355860852270304
9,23.449077039957047,5,11.73303484916687,3,5.660764678915021
14,19.361687302589417,6,9.458178013563156,3,4.69441286272743
11,22.106337308883667,7,11.13532367348671,4,5.384130387437282
7,28.06400978565216,4,14.036828443408012,4,6.7532308567191635
8,24.68327635526657,3,12.285737015559048,2,5.901667031731748
3,21.807543128728867,3,10.772354752412015,3,5.226226390015844
14,20.46610078215599,7,9.992210787418216,5,4.7962487391534605
12,22.31410610322474,7,11.11839859279833,4,5.464115326516537
